n1,n2,lpt,mx
1.778005292,2.46844518,2.309929514,no
2.216432212,2.190548634,2.725570252,no
3.036728839,1.590905256,2.336783682,no
2.71046046,2.547927216,2.895795779,no
2.724670174,2.423025545,2.311909131,no
2.203513364,2.28847421,2.651858243,no
2.066437117,2.086241174,1.596136222,no
2.57746449,2.408102743,2.414994297,no
2.560447865,2.610460126,1.847434936,no
2.290983466,2.675380695,2.592560849,no
2.908587441,2.126532666,2.832816977,no
2.052792749,1.992323979,2.462616261,no
2.17305914,2.093868087,2.080674616,no
2.939008801,3.10099072,2.487662738,no
2.318409376,2.203211074,1.792708427,no
1.491297289,3.21899426,2.179261608,no
2.247490613,2.936053451,1.813072518,no
2.348604491,1.669692334,2.250125541,no
2.210964052,3.26788753,2.186480943,no
2.567194922,1.903532281,2.789147571,no
1.22404095,2.309424388,2.487830991,no
2.107124927,2.470810218,2.502285478,no
2.311387522,2.168271975,2.336571931,no
1.896166359,2.143896927,1.943268398,no
2.695784291,2.462571534,1.814526883,no
1.842113485,2.489649555,2.015924083,no
2.159004268,1.922526144,1.617307901,no
1.83026932,2.196232677,2.162822226,no
2.706688569,1.978523871,2.565702849,no
3.042888146,1.952418449,2.33951181,no
2.143671913,1.354116667,1.877733949,no
2.434613904,2.075651269,2.935957315,no
2.382978145,3.135713339,2.709768044,no
2.687197426,2.718368824,2.250066274,no
2.519708618,2.163712733,2.048071262,no
2.416915661,2.287024628,2.107920139,no
2.007873982,2.445236352,2.14587268,no
2.637662164,2.306701906,2.11802601,no
2.413009902,2.989250466,2.627236902,no
1.848773269,2.081652225,1.670753809,no
1.985608879,1.681032684,1.98921905,no
2.754310143,1.894008509,1.98210715,no
2.002955644,1.683828517,2.992239363,no
2.393888963,2.79605134,2.207750835,no
2.047840685,2.198846959,1.636339416,no
1.76737366,2.335697498,2.655802516,no
2.177932227,1.692672173,2.329599611,no
2.42132116,2.228553964,2.792156341,no
2.788875388,2.243715803,2.341559206,no
2.042713331,1.311206581,2.932139939,no
1.515415456,2.233096548,2.784973185,no
1.932203567,2.015186584,2.305123884,no
2.380308404,2.101834184,2.673601067,no
2.210436225,3.413564281,2.007690507,no
2.10857654,2.492649153,2.147301592,no
2.61166212,2.416237096,2.263102311,no
3.017264297,2.52333615,2.732850768,no
2.413438558,1.85188241,2.251972017,no
2.614154801,1.548968227,1.466508752,no
2.507368223,2.182306384,2.290228887,no
2.132905903,2.788687408,2.937294605,no
1.780831126,2.393413668,2.426988024,no
2.282219764,1.980210779,1.623406504,no
2.004727084,2.880051707,2.458203522,no
2.492947598,2.739965303,2.431567541,no
3.272274936,1.994570141,1.906182925,no
2.594019951,2.980697782,2.477562297,no
2.248628869,2.202730237,2.116736079,no
2.529848688,2.639684222,2.308460854,no
2.651439252,2.533465996,3.254325685,no
2.033963511,2.412555948,1.720191674,no
2.562147371,3.014878519,2.308052795,no
2.235190014,2.741312229,2.171083736,no
2.339714869,2.473876759,2.363611958,no
2.896149245,2.449874544,2.157076678,no
2.140374974,2.498532855,1.579361546,no
2.283873919,2.634406031,2.115038712,no
2.087221158,2.624622941,2.109539931,no
2.581429128,2.857530413,2.912673499,no
1.779171273,1.98143172,2.347371468,no
1.611559647,2.864060027,1.631246067,no
2.608536919,2.50650678,1.428720383,no
2.19393677,2.8941432,2.278970335,no
2.534984522,2.189868569,2.769355528,no
2.137587934,2.620762742,1.845052349,no
2.336418225,3.019406828,1.791147674,no
2.092368962,2.445554207,2.260877594,no
2.022485801,1.749708724,2.14187712,no
2.617522452,2.352514184,1.688982816,no
2.772776333,2.394489896,2.124067231,no
3.119177677,2.504262388,2.441123489,no
2.910629557,2.124555328,2.199266762,no
2.883045566,2.776783686,2.062545145,no
2.53782261,1.398984357,2.007504133,no
2.703565889,2.570645688,3.036096778,no
2.107976409,3.369958241,2.30226378,no
2.48678803,2.099441566,2.662993362,no
2.481780039,1.972022687,1.966200886,no
1.927618577,2.412706122,1.979646227,no
2.252847426,2.390994054,1.878959037,no
1.900916162,2.332024833,2.762013894,no
2.825841572,2.032994944,2.142260859,no
2.488470884,2.193312318,2.455051941,no
2.033508968,1.979946596,2.68827776,no
1.799768403,2.353911796,2.551275701,no
1.954007336,2.7112043,2.616215861,no
2.75986822,1.734471662,1.42042185,no
2.318063587,2.164618732,2.824194636,no
2.274561059,2.247282959,1.897622409,no
2.245817316,1.810707451,2.651260715,no
1.727889789,2.079100059,2.679088835,no
1.930709501,2.375353363,2.524338673,no
2.451398106,2.227384704,2.383242507,no
3.202344195,2.919858408,2.130854781,no
2.630091313,1.741226435,1.796771524,no
2.58392029,1.3393832,2.666815523,no
1.983067919,3.181534002,2.091397316,no
2.436244016,1.648067311,2.176765725,no
2.48018657,1.863760712,2.484364796,no
2.1428562,2.346262073,2.503938451,no
2.601943951,2.703811673,2.398999628,no
2.321352399,1.686140447,2.655905588,no
2.150673339,2.45802903,2.458985128,no
2.30225882,2.163106019,2.339869781,no
2.862643002,2.384343127,2.09564302,no
2.421215554,2.379032793,2.27415565,no
2.812819527,2.048681192,2.577770799,no
3.25280279,2.628536634,2.45538096,no
2.454572667,2.398541951,2.025721577,no
1.956101086,2.149871748,2.188775008,no
2.02792671,3.259395043,2.691162228,no
1.906258385,2.46617772,2.570456876,no
1.581333401,2.571127879,2.253928179,no
1.862602543,1.769431473,2.31176139,no
2.075584076,2.066092103,1.963143534,no
2.286661604,2.690536686,2.275503887,no
2.070011262,2.658448421,2.503529928,no
2.158546901,3.116714377,2.340026893,no
2.057155198,2.47663161,2.344065206,no
2.639466301,1.973525595,3.014981746,no
1.863897979,2.406154068,2.36225162,no
1.936280973,2.485885526,3.207486531,no
2.333758581,2.71232208,1.964666274,no
2.437092809,1.911364625,2.216273088,no
2.384343949,2.483098232,2.369061609,no
1.996613138,2.624704444,2.285782157,no
2.47868217,2.407984094,2.43128697,no
1.982731519,2.428941614,2.477684323,no
1.500425023,2.759482731,2.563943331,no
2.609928348,2.77233091,2.396268304,no
2.413506549,2.602069104,2.015177424,no
2.359895635,2.708517804,2.396832615,no
1.961679246,1.801668852,2.210224671,no
2.305191285,2.226896639,2.322114733,no
2.1382549,2.652812801,1.782592457,no
2.032431999,2.473830573,2.785777002,no
2.159342257,2.698426207,2.852281695,no
2.324020863,2.445379833,2.898977349,no
1.889396391,1.865719953,2.336471697,no
2.986763195,2.350740253,2.306771392,no
2.390484792,2.483291972,1.945480128,no
1.272586804,2.066299063,2.285933251,no
2.416944117,1.907340768,2.935686305,no
2.110631182,2.220608273,2.323770336,no
2.614753319,1.75815362,2.27720504,no
1.676907858,2.379401606,1.416946104,no
2.433608891,2.548838872,1.996612328,no
2.033704192,2.566298986,2.385323724,no
2.261629539,1.796920488,2.466298738,no
2.031090038,2.863956731,1.498550932,no
1.971504847,1.922523755,3.112355845,no
2.190559378,1.490461504,2.108328642,no
3.048595097,2.265410844,2.242852977,no
1.977405291,2.223509694,2.848665878,no
1.420505808,1.551319783,1.996942659,no
2.903157228,1.69992997,2.494454235,no
2.729634599,1.882939613,2.353550702,no
2.573971717,2.540068715,2.395920552,no
2.048423639,2.469882563,1.924165629,no
2.586327104,1.746426279,2.264577794,no
1.390253031,2.794001262,2.680205995,no
2.303790809,2.251632898,2.00881443,no
2.352324477,2.837547418,2.621419211,no
2.719187208,2.192365794,2.4601513,no
3.000804125,1.918781293,2.420278202,no
2.918524913,2.756669872,2.16670612,no
2.126794389,2.883824982,1.676847634,no
2.314069073,2.054837903,2.334055678,no
2.784132961,2.464472012,2.818368125,no
2.589891883,1.673579881,2.786366637,no
1.710675432,2.350717407,2.336918659,no
2.936992142,2.025523727,2.192768007,no
3.185979547,2.705472548,2.346470708,no
2.221131963,2.94514026,2.648366329,no
2.291137955,2.455584965,2.666643168,no
2.136742385,1.899634365,1.608301338,no
2.091133461,1.580978722,2.161519684,no
2.124354403,1.983579237,2.474234795,no
2.126803819,2.050197914,2.130734435,no
2.19324515,1.675143902,2.660653633,no
2.925216929,1.757325109,1.852726395,no
2.120668072,2.437836604,2.485000784,no
1.758315326,2.309180418,2.174907532,no
2.20575331,2.912883067,2.571884148,no
2.905824847,2.545386626,2.37823256,no
1.737303314,2.318908879,2.803858442,no
2.074717216,1.856447717,2.276775672,no
2.958028401,2.326269523,2.141036734,no
2.180400171,2.575453346,2.707938589,no
2.291373746,1.971339367,3.080731819,no
2.240275356,2.009963095,1.981547949,no
2.181944302,1.695909671,1.559056689,no
2.345114131,2.822549498,2.803489074,no
2.254417223,2.259669637,2.123320908,no
2.07559955,2.344249836,2.09321338,no
1.577586494,2.030888337,2.079467422,no
3.188859551,1.66937445,2.276797155,no
3.088114345,2.326802571,2.594319197,no
2.403245384,2.192057764,1.909709781,no
2.131282224,2.790868875,1.518060479,no
2.072850182,2.285292795,2.922038476,no
3.009502357,2.089761961,1.99701297,no
1.904016919,2.518533873,1.653883546,no
2.757294386,1.279611087,2.741467142,no
1.860800912,1.75703079,2.165381811,no
3.067560447,2.709094373,1.899288627,no
1.865227551,2.962940273,2.757837772,no
2.337865747,2.503269607,2.251049268,no
1.509846019,2.23551376,2.502149208,no
1.850024029,3.123354499,1.395874166,no
2.46343592,2.513010009,2.312929907,no
1.995397112,2.118515159,2.286162744,no
2.823028063,2.129514426,2.677409333,no
2.588150011,2.540923933,2.318932801,no
3.08479296,2.193125571,2.537338956,no
1.944050533,2.472327806,1.921862811,no
1.855136385,2.060045233,2.6230592,no
2.803025825,2.142369217,2.325612409,no
1.300586102,2.186509625,2.296967779,no
2.446685989,2.425004245,1.898930949,no
2.394631905,2.59006675,2.405983343,no
1.992326185,2.560349605,1.985962391,no
2.35447356,2.694850714,2.004225028,no
1.627266326,2.691990764,1.750429655,no
2.093548996,2.014193851,1.694379347,no
2.537309775,1.792640733,2.322090057,no
1.964893903,2.674265919,2.577273842,no
2.002016339,2.005021368,2.483355998,no
2.175736704,2.620288444,1.969249116,no
2.630269907,1.424497262,1.857648,no
1.768474897,1.678456682,2.798652123,no
1.830302682,2.382493815,2.245416886,no
2.478504134,2.986921807,2.03267784,no
2.212459572,2.100880831,1.732481048,no
2.252728669,1.760755105,1.815225663,no
2.539758891,2.296196217,2.503447268,no
2.254255456,2.504782687,1.871728488,no
2.340416829,2.517517128,3.021212035,no
2.81537856,1.929118335,2.44866094,no
1.994786466,2.087443141,2.089580705,no
2.013384163,2.519642445,2.524075441,no
2.646828761,2.834242057,2.192328824,no
2.374075619,3.258870942,2.276970865,no
2.017529209,1.972165922,2.552862627,no
2.872156742,1.84609903,1.98696189,no
2.631676031,2.321638058,1.642697546,no
2.54814863,2.714557736,2.367481086,no
2.3557987,1.851282435,2.223170433,no
2.557991867,1.688046857,2.230807455,no
2.278743812,1.646334154,1.676168333,no
2.368837838,2.383929244,2.407838127,no
2.978800938,2.143625232,2.339106782,no
2.23435189,2.367947838,1.988226065,no
2.040656343,1.557092616,2.673950466,no
2.490105625,2.231618007,2.746905147,no
2.688660577,2.199034558,2.421121762,no
2.153407174,2.272809105,1.542721285,no
2.765241478,2.306421514,1.74737786,no
2.163402631,1.960197532,2.507134894,no
1.770406026,1.679338325,2.142367898,no
2.228617931,1.951753145,2.240911321,no
2.413872968,2.572875837,1.872778319,no
2.554113077,2.63883613,2.57594434,no
2.269120056,2.318062879,3.3138527,no
3.107579071,1.983698747,2.385007539,no
2.610464489,2.214160643,2.454337057,no
2.444481108,1.989396507,2.46982211,no
3.271605982,2.595404902,3.073135618,no
2.47121259,1.995016001,2.317597009,no
2.694321258,2.218484491,2.343877001,no
2.448408862,2.161701193,2.652198799,no
2.422698947,1.454204524,1.967562578,no
1.974953946,2.130300126,2.347616146,no
2.6360758,1.868806951,2.08438604,no
2.432845095,2.258766222,2.214693416,no
1.802706827,2.16839709,2.386002005,no
2.251348667,2.3558556,2.635519866,no
2.750791907,2.289214675,2.12078921,no
2.583969045,2.320502766,2.85419271,no
2.866595591,2.246776904,2.132433451,no
1.785270503,2.16544336,2.14356252,no
2.35101866,2.419272602,2.372010796,no
2.458310166,1.916011342,2.227187165,no
1.903459401,2.391706208,1.671906087,no
2.159649793,1.91961201,2.560818305,no
2.479509038,1.935903763,2.028781576,no
1.678338969,2.86063744,2.606773903,no
2.34810399,2.049786495,2.533488567,no
2.731912959,2.437527793,2.040941935,no
2.625405027,2.156807034,3.043904368,no
2.37833363,2.502772094,3.681382702,no
2.415181748,1.909398645,2.339810997,no
3.01847862,2.328647886,1.772920419,no
2.21891551,2.66302691,2.249536089,no
2.132290185,3.343608783,2.478408713,no
2.218324282,2.838660672,2.269101159,no
2.649595509,2.905408704,2.537751904,no
1.959976599,2.697713517,2.020448564,no
1.542541629,2.884863814,2.721425539,no
2.285051532,1.977583035,2.674469319,no
3.230474438,1.95064947,2.738874004,no
2.532466213,2.890646938,2.261884855,no
1.97776887,2.716581351,2.158302664,no
2.519001439,2.566937079,2.317005429,no
2.452893709,2.684488052,1.730370419,no
3.13565158,2.027949062,1.967618349,no
2.906657377,2.043410777,2.494257092,no
1.754367149,2.486190357,2.450165342,no
2.45083799,2.53917712,2.478012968,no
2.27726396,1.908712278,1.838223381,no
2.599677364,2.225502698,1.967851986,no
1.901904263,1.8344804,2.51528368,no
2.437344912,2.475541008,2.154253886,no
1.65703365,2.211516112,3.163390019,no
2.537629305,1.993006418,2.464526393,no
3.03270012,1.912794222,1.645989323,no
1.908929288,1.870786228,1.552015578,no
2.318655875,3.049237042,2.527290944,no
2.659403006,2.477629706,2.396447142,no
2.391918532,2.455819957,1.238739092,no
2.765323665,2.342346294,2.346904794,no
1.958568734,2.020150909,1.877525516,no
1.79651573,2.245953315,2.430849566,no
2.118486963,2.97604681,2.462052935,no
2.338780232,1.286328556,2.345708026,no
2.37633222,2.84194166,2.634114858,no
2.835720797,2.54097126,1.919421252,no
2.233199494,2.592363596,2.040695575,no
2.182717679,2.028871984,2.46594239,no
3.218988342,2.609347918,2.463917156,no
1.860937573,2.112419567,2.151801212,no
2.203507328,1.691456969,2.268997085,no
2.369954685,2.585391369,2.570050185,no
2.517896814,2.014230317,1.770911569,no
2.651611885,2.469933145,2.125634985,no
2.61520696,2.143783102,2.463920462,no
1.81627144,1.936013791,2.380075611,no
1.895476931,2.915845839,2.516454317,no
1.631480005,2.779668638,2.038064001,no
1.774724565,1.355482375,2.128312868,no
1.395334291,2.285446472,2.135167105,no
1.89778179,2.480603005,2.32716481,no
1.812811775,2.63529012,2.000210882,no
2.359295163,2.088490756,2.806316286,no
3.062074027,2.329628786,2.292524487,no
1.879854399,2.336451656,2.456672334,no
2.226373218,2.812439997,2.437904268,no
1.840048352,2.559888,2.415490879,no
2.458380253,2.104812752,2.020433485,no
1.536765463,2.390046677,2.264906312,no
1.6177698,1.420254734,2.067818648,no
2.431358106,2.683648348,2.470905144,no
2.19961461,2.19529576,1.719552026,no
2.692789443,2.182212043,2.346426325,no
2.369459891,3.08087361,2.07556883,no
2.203690721,2.074165137,2.029949409,no
2.343033267,2.567769358,1.89500969,no
2.717111555,2.18723895,2.12658057,no
2.358519,2.34250221,2.407010868,no
2.419928021,3.022331057,1.774985318,no
1.922450958,1.757473481,2.676001105,no
2.883213571,2.306098829,2.246907426,no
2.143020688,2.442989421,2.133363171,no
1.828698519,2.506026779,2.295067832,no
2.037320129,1.789432937,1.826247577,no
2.365291251,2.18270826,2.957156275,no
2.918201819,2.408260646,2.294438912,no
2.207761809,2.629481857,1.970030034,no
2.852716821,1.271828753,2.541879797,no
1.600552001,1.886078675,1.93883243,no
2.349900454,2.296148004,2.443102605,no
1.668648062,2.298401359,2.256503174,no
2.207120286,2.490216977,2.606295722,no
2.445989843,2.642896928,2.049531963,no
1.617162015,2.628830945,2.381754322,no
2.06476428,1.817442478,1.871864927,no
2.196412384,2.632161559,2.210683285,no
2.926869619,2.540572516,2.170659188,no
2.176098147,2.672776998,2.579053157,no
2.211987268,2.359789189,2.920867472,no
1.871189979,2.908697971,1.560548326,no
1.578990838,1.230933298,2.155607622,no
1.332719139,2.282625077,2.210058417,no
1.738689949,1.269480469,1.934811809,no
1.542958438,2.069062499,2.285014354,no
2.555124201,2.447083106,2.38936802,no
2.245877743,2.117759416,2.035959923,no
2.582337709,2.204347132,2.154486189,no
2.08536399,2.36413967,2.73110744,no
1.817500271,3.349154588,1.916322346,no
2.189134221,1.952123872,2.192673196,no
2.210052904,1.977307388,2.091865795,no
2.598604615,2.552334485,1.935483678,no
2.098648245,2.341914968,2.559935468,no
2.313049277,1.655536604,2.713236586,no
1.938057334,2.071260052,1.991749151,no
1.590777467,2.673783356,3.152159185,no
2.633225212,2.423162185,2.719751038,no
2.036570805,2.611305679,1.619385144,no
2.170705271,1.69102749,2.233575308,no
2.259336934,1.94018113,2.015462394,no
2.930518731,2.514129025,1.607781827,no
1.836634412,2.056955454,1.771843675,no
2.16499505,2.4343868,2.901175571,no
1.726060693,2.530900886,2.870276336,no
2.526575932,2.427195007,2.174697811,no
2.305129652,2.246383797,1.290101626,no
2.154958932,2.567455569,1.665936555,no
1.710234539,2.670709364,2.983366652,no
2.301074511,2.258304648,2.503217946,no
2.390158646,2.088193409,2.434630413,no
2.253546863,1.98992967,2.129626697,no
2.744996744,2.667794208,3.093496173,no
2.046181334,1.727658303,1.351640624,no
2.560428568,2.133283769,1.93309169,no
2.928558982,3.239749379,1.939970825,no
